TIME,Temperature (C),Electricity Consumption (MWh),hour,dayofweek,is_weekend,lag1,lag24
2015-01-04 01:00:00,25.681817626953148,944.0556,1,6,1,968.0526,970.345
2015-01-04 02:00:00,25.602319335937523,928.7193,2,6,1,944.0556,912.1755
2015-01-04 03:00:00,25.572656250000023,909.5566,3,6,1,928.7193,900.2688
2015-01-04 04:00:00,25.547143554687523,894.6543,4,6,1,909.5566,889.9538
2015-01-04 05:00:00,25.527856445312523,884.6659,5,6,1,894.6543,893.6865
2015-01-04 06:00:00,25.544763183593773,862.9888,6,6,1,884.6659,879.2323
2015-01-04 07:00:00,26.304223632812523,871.6873,7,6,1,862.9888,932.4876
2015-01-04 08:00:00,27.403222656250023,912.4966,8,6,1,871.6873,1048.972
2015-01-04 09:00:00,28.46138916015628,969.8017,9,6,1,912.4966,1167.9074
2015-01-04 10:00:00,29.381036376953148,1019.3105,10,6,1,969.8017,1257.5069
2015-01-04 11:00:00,30.106256103515648,1059.7497,11,6,1,1019.3105,1254.583
2015-01-04 12:00:00,30.595086669921898,1069.7854,12,6,1,1059.7497,1216.9004
2015-01-04 13:00:00,30.791101074218773,1087.2858,13,6,1,1069.7854,1202.1556
2015-01-04 14:00:00,30.692041015625023,1087.1689,14,6,1,1087.2858,1197.2616
2015-01-04 15:00:00,30.262750244140648,1075.3804,15,6,1,1087.1689,1169.0034
2015-01-04 16:00:00,29.419274902343773,1056.4102,16,6,1,1075.3804,1136.7054
2015-01-04 17:00:00,28.11812744140628,1033.7229,17,6,1,1056.4102,1101.9447
2015-01-04 18:00:00,26.833398437500023,1101.5439,18,6,1,1033.7229,1107.0406
2015-01-04 19:00:00,26.2651306152344,1137.1754,19,6,1,1101.5439,1142.1548
2015-01-04 20:00:00,26.040368652343773,1133.2082,20,6,1,1137.1754,1097.2334
2015-01-04 21:00:00,25.870141601562523,1102.3695,21,6,1,1133.2082,1074.6544
2015-01-04 22:00:00,25.751367187500023,1072.5808,22,6,1,1102.3695,1041.3244
2015-01-04 23:00:00,25.716699218750023,1012.596,23,6,1,1072.5808,999.634
2015-01-05 00:00:00,25.700708007812523,958.6209,0,0,0,1012.596,968.0526
2015-01-05 01:00:00,25.68990478515628,928.5338,1,0,0,958.6209,944.0556
2015-01-05 02:00:00,25.6904235839844,901.5402,2,0,0,928.5338,928.7193
2015-01-05 03:00:00,25.704492187500023,887.7822,3,0,0,901.5402,909.5566
2015-01-05 04:00:00,25.711022949218773,881.0019,4,0,0,887.7822,894.6543
2015-01-05 05:00:00,25.694970703125023,885.4197,5,0,0,881.0019,884.6659
2015-01-05 06:00:00,25.704034423828148,902.0863,6,0,0,885.4197,862.9888
2015-01-05 07:00:00,26.268457031250023,1037.157,7,0,0,902.0863,871.6873
2015-01-05 08:00:00,27.16939697265628,1191.9135,8,0,0,1037.157,912.4966
2015-01-05 09:00:00,28.096032714843773,1319.8159,9,0,0,1191.9135,969.8017
2015-01-05 10:00:00,28.900506591796898,1383.0651,10,0,0,1319.8159,1019.3105
2015-01-05 11:00:00,29.536035156250023,1415.1816,11,0,0,1383.0651,1059.7497
2015-01-05 12:00:00,29.979516601562523,1398.8659,12,0,0,1415.1816,1069.7854
2015-01-05 13:00:00,30.22042236328128,1430.5514,13,0,0,1398.8659,1087.2858
2015-01-05 14:00:00,30.134149169921898,1413.9896,14,0,0,1430.5514,1087.1689
2015-01-05 15:00:00,29.686303710937523,1378.7528,15,0,0,1413.9896,1075.3804
2015-01-05 16:00:00,28.865380859375023,1292.2593,16,0,0,1378.7528,1056.4102
2015-01-05 17:00:00,27.7099548339844,1178.1032,17,0,0,1292.2593,1033.7229
2015-01-05 18:00:00,26.5783630371094,1188.0149,18,0,0,1178.1032,1101.5439
2015-01-05 19:00:00,26.146783447265648,1207.7648,19,0,0,1188.0149,1137.1754
2015-01-05 20:00:00,25.962915039062523,1156.6583,20,0,0,1207.7648,1133.2082
2015-01-05 21:00:00,25.801293945312523,1114.1973,21,0,0,1156.6583,1102.3695
2015-01-05 22:00:00,25.669702148437523,1066.7578,22,0,0,1114.1973,1072.5808
2015-01-05 23:00:00,25.566674804687523,1002.3568,23,0,0,1066.7578,1012.596
2015-01-06 00:00:00,25.507684326171898,931.5394,0,1,0,1002.3568,958.6209
2015-01-06 01:00:00,25.441033935546898,914.6895,1,1,0,931.5394,928.5338
2015-01-06 02:00:00,25.431298828125023,890.8448,2,1,0,914.6895,901.5402
2015-01-06 03:00:00,25.472039794921898,869.0447,3,1,0,890.8448,887.7822
2015-01-06 04:00:00,25.488549804687523,852.4821,4,1,0,869.0447,881.0019
2015-01-06 05:00:00,25.467370605468773,891.2575,5,1,0,852.4821,885.4197
2015-01-06 06:00:00,25.447137451171898,895.6612,6,1,0,891.2575,902.0863
2015-01-06 07:00:00,26.025689697265648,1006.3031,7,1,0,895.6612,1037.157
2015-01-06 08:00:00,27.03414306640628,1183.9851,8,1,0,1006.3031,1191.9135
2015-01-06 09:00:00,27.991479492187523,1311.9373,9,1,0,1183.9851,1319.8159
2015-01-06 10:00:00,28.865075683593773,1384.2441,10,1,0,1311.9373,1383.0651
2015-01-06 11:00:00,29.62593994140628,1401.9173,11,1,0,1384.2441,1415.1816
2015-01-06 12:00:00,30.1357360839844,1415.6382,12,1,0,1401.9173,1398.8659
2015-01-06 13:00:00,30.376519775390648,1437.47,13,1,0,1415.6382,1430.5514
2015-01-06 14:00:00,30.245874023437523,1430.0527,14,1,0,1437.47,1413.9896
2015-01-06 15:00:00,29.758691406250023,1383.4537,15,1,0,1430.0527,1378.7528
2015-01-06 16:00:00,28.830987548828148,1325.206,16,1,0,1383.4537,1292.2593
2015-01-06 17:00:00,27.583764648437523,1166.9817,17,1,0,1325.206,1178.1032
2015-01-06 18:00:00,26.408288574218773,1163.0865,18,1,0,1166.9817,1188.0149
2015-01-06 19:00:00,25.886865234375023,1197.1559,19,1,0,1163.0865,1207.7648
2015-01-06 20:00:00,25.617333984375023,1155.743,20,1,0,1197.1559,1156.6583
2015-01-06 21:00:00,25.347985839843773,1116.5382,21,1,0,1155.743,1114.1973
2015-01-06 22:00:00,25.129937744140648,1086.2051,22,1,0,1116.5382,1066.7578
2015-01-06 23:00:00,24.966882324218773,1030.0292,23,1,0,1086.2051,1002.3568
2015-01-07 00:00:00,24.8991638183594,979.6728,0,2,0,1030.0292,931.5394
2015-01-07 01:00:00,24.86324462890628,940.4568,1,2,0,979.6728,914.6895
2015-01-07 02:00:00,24.865563964843773,908.5931,2,2,0,940.4568,890.8448
2015-01-07 03:00:00,24.900903320312523,886.4675,3,2,0,908.5931,869.0447
2015-01-07 04:00:00,24.922998046875023,876.4283,4,2,0,886.4675,852.4821
2015-01-07 05:00:00,24.925805664062523,892.4143,5,2,0,876.4283,891.2575
2015-01-07 06:00:00,24.961938476562523,907.9188,6,2,0,892.4143,895.6612
2015-01-07 07:00:00,25.743676757812523,1010.5448,7,2,0,907.9188,1006.3031
2015-01-07 08:00:00,26.80953369140628,1164.6559,8,2,0,1010.5448,1183.9851
2015-01-07 09:00:00,27.824060058593773,1293.9383,9,2,0,1164.6559,1311.9373
2015-01-07 10:00:00,28.6806579589844,1366.6676,10,2,0,1293.9383,1384.2441
2015-01-07 11:00:00,29.295526123046898,1390.9173,11,2,0,1366.6676,1401.9173
2015-01-07 12:00:00,29.638574218750023,1383.5812,12,2,0,1390.9173,1415.6382
2015-01-07 13:00:00,29.74434814453128,1407.7425,13,2,0,1383.5812,1437.47
2015-01-07 14:00:00,29.552117919921898,1408.6819,14,2,0,1407.7425,1430.0527
2015-01-07 15:00:00,29.04903564453128,1362.4042,15,2,0,1408.6819,1383.4537
2015-01-07 16:00:00,28.234277343750023,1286.8121,16,2,0,1362.4042,1325.206
2015-01-07 17:00:00,27.190026855468773,1179.9351,17,2,0,1286.8121,1166.9817
2015-01-07 18:00:00,26.209313964843773,1182.7732,18,2,0,1179.9351,1163.0865
2015-01-07 19:00:00,25.8620544433594,1206.2524,19,2,0,1182.7732,1197.1559
2015-01-07 20:00:00,25.734887695312523,1143.2591,20,2,0,1206.2524,1155.743
2015-01-07 21:00:00,25.6079040527344,1138.631,21,2,0,1143.2591,1116.5382
2015-01-07 22:00:00,25.467858886718773,1095.4537,22,2,0,1138.631,1086.2051
2015-01-07 23:00:00,25.298608398437523,1044.1697,23,2,0,1095.4537,1030.0292
2015-01-08 00:00:00,25.158502197265648,985.8912,0,3,0,1044.1697,979.6728
2015-01-08 01:00:00,25.050805664062523,962.4068,1,3,0,985.8912,940.4568
2015-01-08 02:00:00,24.949822998046898,928.1036,2,3,0,962.4068,908.5931
2015-01-08 03:00:00,24.8298278808594,917.9997,3,3,0,928.1036,886.4675
2015-01-08 04:00:00,24.778253173828148,910.9537,4,3,0,917.9997,876.4283
2015-01-08 05:00:00,24.770562744140648,928.724,5,3,0,910.9537,892.4143
2015-01-08 06:00:00,24.816094970703148,931.4314,6,3,0,928.724,907.9188
2015-01-08 07:00:00,25.585260009765648,1033.7357,7,3,0,931.4314,1010.5448
2015-01-08 08:00:00,26.614923095703148,1186.5044,8,3,0,1033.7357,1164.6559
2015-01-08 09:00:00,27.571801757812523,1275.112,9,3,0,1186.5044,1293.9383
2015-01-08 10:00:00,28.39937744140628,1348.951,10,3,0,1275.112,1366.6676
2015-01-08 11:00:00,29.004724121093773,1365.6284,11,3,0,1348.951,1390.9173
2015-01-08 12:00:00,29.328637695312523,1343.4717,12,3,0,1365.6284,1383.5812
2015-01-08 13:00:00,29.372705078125023,1371.5959,13,3,0,1343.4717,1407.7425
2015-01-08 14:00:00,29.204034423828148,1383.9909,14,3,0,1371.5959,1408.6819
2015-01-08 15:00:00,28.828790283203148,1333.5524,15,3,0,1383.9909,1362.4042
2015-01-08 16:00:00,28.120172119140648,1255.568,16,3,0,1333.5524,1286.8121
2015-01-08 17:00:00,27.124108886718773,1142.0101,17,3,0,1255.568,1179.9351
2015-01-08 18:00:00,26.2233825683594,1188.5847,18,3,0,1142.0101,1182.7732
2015-01-08 19:00:00,25.847741699218773,1172.1282,19,3,0,1188.5847,1206.2524
2015-01-08 20:00:00,25.664392089843773,1136.7167,20,3,0,1172.1282,1143.2591
2015-01-08 21:00:00,25.536798095703148,1111.7702,21,3,0,1136.7167,1138.631
2015-01-08 22:00:00,25.414697265625023,1069.2922,22,3,0,1111.7702,1095.4537
2015-01-08 23:00:00,25.290673828125023,1017.9603,23,3,0,1069.2922,1044.1697
2015-01-09 00:00:00,25.16060791015628,977.2739,0,4,0,1017.9603,985.8912
2015-01-09 01:00:00,25.038476562500023,943.6081,1,4,0,977.2739,962.4068
2015-01-09 02:00:00,24.934442138671898,917.064,2,4,0,943.6081,928.1036
2015-01-09 03:00:00,24.903466796875023,895.9092,3,4,0,917.064,917.9997
2015-01-09 04:00:00,24.917871093750023,885.272,4,4,0,895.9092,910.9537
2015-01-09 05:00:00,24.934930419921898,884.8111,5,4,0,885.272,928.724
2015-01-09 06:00:00,24.970239257812523,866.5622,6,4,0,884.8111,931.4314
2015-01-09 07:00:00,25.49630126953128,883.0248,7,4,0,866.5622,1033.7357
2015-01-09 08:00:00,26.403985595703148,953.57,8,4,0,883.0248,1186.5044
2015-01-09 09:00:00,27.360437011718773,1006.9689,9,4,0,953.57,1275.112
2015-01-09 10:00:00,28.232690429687523,1058.0176,10,4,0,1006.9689,1348.951
2015-01-09 11:00:00,28.89864501953128,1088.0395,11,4,0,1058.0176,1365.6284
2015-01-09 12:00:00,29.325616455078148,1080.8465,12,4,0,1088.0395,1343.4717
2015-01-09 13:00:00,29.531030273437523,1073.435,13,4,0,1080.8465,1371.5959
2015-01-09 14:00:00,29.4489685058594,1075.0293,14,4,0,1073.435,1383.9909
2015-01-09 15:00:00,29.02315673828128,1059.6223,15,4,0,1075.0293,1333.5524
2015-01-09 16:00:00,28.236352539062523,1026.1627,16,4,0,1059.6223,1255.568
2015-01-09 17:00:00,27.186547851562523,997.3978,17,4,0,1026.1627,1142.0101
2015-01-09 18:00:00,26.246484375000023,1054.8104,18,4,0,997.3978,1188.5847
2015-01-09 19:00:00,25.8449645996094,1105.863,19,4,0,1054.8104,1172.1282
2015-01-09 20:00:00,25.649957275390648,1085.7856,20,4,0,1105.863,1136.7167
2015-01-09 21:00:00,25.477807617187523,1061.3146,21,4,0,1085.7856,1111.7702
2015-01-09 22:00:00,25.304467773437523,1033.8639,22,4,0,1061.3146,1069.2922
2015-01-09 23:00:00,25.17159423828128,989.8507,23,4,0,1033.8639,1017.9603
2015-01-10 00:00:00,25.052789306640648,949.5031,0,5,1,989.8507,977.2739
2015-01-10 01:00:00,24.976495361328148,906.958,1,5,1,949.5031,943.6081
2015-01-10 02:00:00,24.906274414062523,863.5135,2,5,1,906.958,917.064
2015-01-10 03:00:00,24.879724121093773,848.4447,3,5,1,863.5135,895.9092
2015-01-10 04:00:00,24.90792236328128,839.8821,4,5,1,848.4447,885.272
2015-01-10 05:00:00,24.932519531250023,847.1073,5,5,1,839.8821,884.8111
2015-01-10 06:00:00,24.952416992187523,848.4718,6,5,1,847.1073,866.5622
2015-01-10 07:00:00,25.598962402343773,897.8229,7,5,1,848.4718,883.0248
2015-01-10 08:00:00,26.63179931640628,1021.672,8,5,1,897.8229,953.57
2015-01-10 09:00:00,27.6557556152344,1108.9439,9,5,1,1021.672,1006.9689
2015-01-10 10:00:00,28.54195556640628,1165.4756,10,5,1,1108.9439,1058.0176
2015-01-10 11:00:00,29.225000000000023,1179.063,11,5,1,1165.4756,1088.0395
2015-01-10 12:00:00,29.6982360839844,1173.0899,12,5,1,1179.063,1080.8465
2015-01-10 13:00:00,29.954370117187523,1161.4116,13,5,1,1173.0899,1073.435
2015-01-10 14:00:00,29.925836181640648,1133.3133,14,5,1,1161.4116,1075.0293
2015-01-10 15:00:00,29.542871093750023,1100.6097,15,5,1,1133.3133,1059.6223
2015-01-10 16:00:00,28.78487548828128,1082.6875,16,5,1,1100.6097,1026.1627
2015-01-10 17:00:00,27.63277587890628,1051.4135,17,5,1,1082.6875,997.3978
2015-01-10 18:00:00,26.515405273437523,1088.8689,18,5,1,1051.4135,1054.8104
2015-01-10 19:00:00,26.025903320312523,1144.2722,19,5,1,1088.8689,1105.863
2015-01-10 20:00:00,25.8198181152344,1102.2466,20,5,1,1144.2722,1085.7856
2015-01-10 21:00:00,25.6354919433594,1064.151,21,5,1,1102.2466,1061.3146
2015-01-10 22:00:00,25.484643554687523,1030.4566,22,5,1,1064.151,1033.8639
2015-01-10 23:00:00,25.368920898437523,979.5945,23,5,1,1030.4566,989.8507
2015-01-11 00:00:00,25.2705017089844,956.5766,0,6,1,979.5945,949.5031
2015-01-11 01:00:00,25.169061279296898,924.2795,1,6,1,956.5766,906.958
2015-01-11 02:00:00,25.089288330078148,887.4576,2,6,1,924.2795,863.5135
2015-01-11 03:00:00,25.015649414062523,858.9606,3,6,1,887.4576,848.4447
2015-01-11 04:00:00,24.98214111328128,847.4881,4,6,1,858.9606,839.8821
2015-01-11 05:00:00,24.94185791015628,842.7522,5,6,1,847.4881,847.1073
2015-01-11 06:00:00,25.046685791015648,807.4211,6,6,1,842.7522,848.4718
2015-01-11 07:00:00,25.829156494140648,813.1819,7,6,1,807.4211,897.8229
2015-01-11 08:00:00,26.985620117187523,873.801,8,6,1,813.1819,1021.672
2015-01-11 09:00:00,28.052636718750023,935.3192,9,6,1,873.801,1108.9439
2015-01-11 10:00:00,28.935205078125023,1009.0054,10,6,1,935.3192,1165.4756
2015-01-11 11:00:00,29.6249938964844,1070.3791,11,6,1,1009.0054,1179.063
2015-01-11 12:00:00,30.080895996093773,1070.603,12,6,1,1070.3791,1173.0899
2015-01-11 13:00:00,30.346459960937523,1073.1479,13,6,1,1070.603,1161.4116
2015-01-11 14:00:00,30.345635986328148,1064.0288,14,6,1,1073.1479,1133.3133
2015-01-11 15:00:00,30.040917968750023,1060.6283,15,6,1,1064.0288,1100.6097
2015-01-11 16:00:00,29.322534179687523,1030.8882,16,6,1,1060.6283,1082.6875
2015-01-11 17:00:00,28.027764892578148,1015.4938,17,6,1,1030.8882,1051.4135
2015-01-11 18:00:00,26.7194763183594,1073.743,18,6,1,1015.4938,1088.8689
2015-01-11 19:00:00,26.113092041015648,1113.4443,19,6,1,1073.743,1144.2722
2015-01-11 20:00:00,25.909753417968773,1122.2487,20,6,1,1113.4443,1102.2466
2015-01-11 21:00:00,25.84249267578128,1095.6601,21,6,1,1122.2487,1064.151
2015-01-11 22:00:00,25.741571044921898,1046.8138,22,6,1,1095.6601,1030.4566
2015-01-11 23:00:00,25.595056152343773,1010.9126,23,6,1,1046.8138,979.5945
2015-01-12 00:00:00,25.4479919433594,968.9371,0,0,0,1010.9126,956.5766
2015-01-12 01:00:00,25.299890136718773,941.5469,1,0,0,968.9371,924.2795
2015-01-12 02:00:00,25.181939697265648,898.3399,2,0,0,941.5469,887.4576
2015-01-12 03:00:00,25.116113281250023,881.8438,3,0,0,898.3399,858.9606
2015-01-12 04:00:00,25.064355468750023,870.5737,4,0,0,881.8438,847.4881
2015-01-12 05:00:00,25.011804199218773,876.8468,5,0,0,870.5737,842.7522
2015-01-12 06:00:00,25.012292480468773,903.8017,6,0,0,876.8468,807.4211
2015-01-12 07:00:00,25.782495117187523,1018.3418,7,0,0,903.8017,813.1819
2015-01-12 08:00:00,26.9008728027344,1228.567,8,0,0,1018.3418,873.801
2015-01-12 09:00:00,28.002069091796898,1317.0702,9,0,0,1228.567,935.3192
2015-01-12 10:00:00,28.987329101562523,1413.0273,10,0,0,1317.0702,1009.0054
2015-01-12 11:00:00,29.763696289062523,1452.004,11,0,0,1413.0273,1070.3791
2015-01-12 12:00:00,30.358087158203148,1439.2499,12,0,0,1452.004,1070.603
2015-01-12 13:00:00,30.70552978515628,1468.9201,13,0,0,1439.2499,1073.1479
2015-01-12 14:00:00,30.770837402343773,1466.2352,14,0,0,1468.9201,1064.0288
2015-01-12 15:00:00,30.549401855468773,1420.9684,15,0,0,1466.2352,1060.6283
2015-01-12 16:00:00,30.06612548828128,1352.0557,16,0,0,1420.9684,1030.8882
2015-01-12 17:00:00,29.124536132812523,1218.532,17,0,0,1352.0557,1015.4938
2015-01-12 18:00:00,27.81685791015628,1214.6585,18,0,0,1218.532,1073.743
2015-01-12 19:00:00,26.944451904296898,1247.0384,19,0,0,1214.6585,1113.4443
2015-01-12 20:00:00,26.558282470703148,1196.3554,20,0,0,1247.0384,1122.2487
2015-01-12 21:00:00,26.368188476562523,1179.6993,21,0,0,1196.3554,1095.6601
2015-01-12 22:00:00,26.1938415527344,1113.0861,22,0,0,1179.6993,1046.8138
2015-01-12 23:00:00,26.027368164062523,1069.6154,23,0,0,1113.0861,1010.9126
2015-01-13 00:00:00,25.883660888671898,1008.6023,0,1,0,1069.6154,968.9371
2015-01-13 01:00:00,25.7431579589844,963.507,1,1,0,1008.6023,941.5469
2015-01-13 02:00:00,25.632928466796898,932.9905,2,1,0,963.507,898.3399
2015-01-13 03:00:00,25.5715270996094,914.5482,3,1,0,932.9905,881.8438
2015-01-13 04:00:00,25.524743652343773,890.0387,4,1,0,914.5482,870.5737
2015-01-13 05:00:00,25.455194091796898,898.9312,5,1,0,890.0387,876.8468
2015-01-13 06:00:00,25.445092773437523,938.52,6,1,0,898.9312,903.8017
2015-01-13 07:00:00,26.189721679687523,1032.0544,7,1,0,938.52,1018.3418
2015-01-13 08:00:00,27.236474609375023,1231.2967,8,1,0,1032.0544,1228.567
2015-01-13 09:00:00,28.226892089843773,1342.1865,9,1,0,1231.2967,1317.0702
2015-01-13 10:00:00,29.113153076171898,1400.6246,10,1,0,1342.1865,1413.0273
2015-01-13 11:00:00,29.767999267578148,1418.5336,11,1,0,1400.6246,1452.004
2015-01-13 12:00:00,30.16866455078128,1399.3289,12,1,0,1418.5336,1439.2499
2015-01-13 13:00:00,30.393212890625023,1431.8609,13,1,0,1399.3289,1468.9201
2015-01-13 14:00:00,30.451043701171898,1434.055,14,1,0,1431.8609,1466.2352
2015-01-13 15:00:00,30.224023437500023,1410.4219,15,1,0,1434.055,1420.9684
2015-01-13 16:00:00,29.700555419921898,1343.8872,16,1,0,1410.4219,1352.0557
2015-01-13 17:00:00,28.758447265625023,1226.8784,17,1,0,1343.8872,1218.532
2015-01-13 18:00:00,27.57003173828128,1230.8641,18,1,0,1226.8784,1214.6585
2015-01-13 19:00:00,26.844384765625023,1245.7079,19,1,0,1230.8641,1247.0384
2015-01-13 20:00:00,26.470483398437523,1208.0527,20,1,0,1245.7079,1196.3554
2015-01-13 21:00:00,26.168481445312523,1174.6285,21,1,0,1208.0527,1179.6993
2015-01-13 22:00:00,25.923120117187523,1114.6625,22,1,0,1174.6285,1113.0861
2015-01-13 23:00:00,25.72945556640628,1064.1879,23,1,0,1114.6625,1069.6154
2015-01-14 00:00:00,25.603845214843773,1002.264,0,2,0,1064.1879,1008.6023
2015-01-14 01:00:00,25.500573730468773,978.6654,1,2,0,1002.264,963.507
2015-01-14 02:00:00,25.3915954589844,961.1263,2,2,0,978.6654,932.9905
2015-01-14 03:00:00,25.319116210937523,949.9135,3,2,0,961.1263,914.5482
2015-01-14 04:00:00,25.265405273437523,941.1751,4,2,0,949.9135,890.0387
2015-01-14 05:00:00,25.198327636718773,947.0861,5,2,0,941.1751,898.9312
2015-01-14 06:00:00,25.150537109375023,978.1018,6,2,0,947.0861,938.52
2015-01-14 07:00:00,25.900994873046898,1057.7492,7,2,0,978.1018,1032.0544
2015-01-14 08:00:00,26.9792419433594,1241.2153,8,2,0,1057.7492,1231.2967
2015-01-14 09:00:00,28.01851806640628,1344.3622,9,2,0,1241.2153,1342.1865
2015-01-14 10:00:00,28.900048828125023,1398.4079,10,2,0,1344.3622,1400.6246
2015-01-14 11:00:00,29.53511962890628,1430.8634,11,2,0,1398.4079,1418.5336
2015-01-14 12:00:00,29.909326171875023,1425.2537,12,2,0,1430.8634,1399.3289
2015-01-14 13:00:00,30.095483398437523,1452.8792,13,2,0,1425.2537,1431.8609
2015-01-14 14:00:00,30.05684814453128,1453.3303,14,2,0,1452.8792,1434.055
2015-01-14 15:00:00,29.785302734375023,1407.6635,15,2,0,1453.3303,1410.4219
2015-01-14 16:00:00,29.216882324218773,1344.752,16,2,0,1407.6635,1343.8872
2015-01-14 17:00:00,28.28609619140628,1246.3577,17,2,0,1344.752,1226.8784
2015-01-14 18:00:00,27.228662109375023,1241.159,18,2,0,1246.3577,1230.8641
2015-01-14 19:00:00,26.69381103515628,1266.2798,19,2,0,1241.159,1245.7079
2015-01-14 20:00:00,26.3962341308594,1239.0832,20,2,0,1266.2798,1208.0527
2015-01-14 21:00:00,26.187524414062523,1198.7594,21,2,0,1239.0832,1174.6285
2015-01-14 22:00:00,26.022546386718773,1147.5305,22,2,0,1198.7594,1114.6625
2015-01-14 23:00:00,25.894647216796898,1077.9967,23,2,0,1147.5305,1064.1879
2015-01-15 00:00:00,25.753442382812523,1009.414,0,3,0,1077.9967,1002.264
2015-01-15 01:00:00,25.601342773437523,944.5274,1,3,0,1009.414,978.6654
2015-01-15 02:00:00,25.442285156250023,923.3099,2,3,0,944.5274,961.1263
2015-01-15 03:00:00,25.241296386718773,912.9435,3,3,0,923.3099,949.9135
2015-01-15 04:00:00,25.0786071777344,908.5382,4,3,0,912.9435,941.1751
2015-01-15 05:00:00,24.963525390625023,916.359,5,3,0,908.5382,947.0861
2015-01-15 06:00:00,24.978082275390648,949.9374,6,3,0,916.359,978.1018
2015-01-15 07:00:00,25.909997558593773,1049.5205,7,3,0,949.9374,1057.7492
2015-01-15 08:00:00,27.071557617187523,1215.5374,8,3,0,1049.5205,1241.2153
2015-01-15 09:00:00,28.112634277343773,1308.8693,9,3,0,1215.5374,1344.3622
2015-01-15 10:00:00,29.045098876953148,1383.5532,10,3,0,1308.8693,1398.4079
2015-01-15 11:00:00,29.7270446777344,1425.1319,11,3,0,1383.5532,1430.8634
2015-01-15 12:00:00,30.141870117187523,1408.909,12,3,0,1425.1319,1425.2537
2015-01-15 13:00:00,30.304528808593773,1434.3734,13,3,0,1408.909,1452.8792
2015-01-15 14:00:00,30.196435546875023,1439.2714,14,3,0,1434.3734,1453.3303
2015-01-15 15:00:00,29.732995605468773,1411.9155,15,3,0,1439.2714,1407.6635
2015-01-15 16:00:00,28.964685058593773,1320.2123,16,3,0,1411.9155,1344.752
2015-01-15 17:00:00,28.024316406250023,1215.5868,17,3,0,1320.2123,1246.3577
2015-01-15 18:00:00,27.047296142578148,1221.7823,18,3,0,1215.5868,1241.159
2015-01-15 19:00:00,26.484735107421898,1243.9258,19,3,0,1221.7823,1266.2798
2015-01-15 20:00:00,26.165551757812523,1210.1078,20,3,0,1243.9258,1239.0832
2015-01-15 21:00:00,25.970300292968773,1166.7953,21,3,0,1210.1078,1198.7594
2015-01-15 22:00:00,25.842919921875023,1118.9697,22,3,0,1166.7953,1147.5305
2015-01-15 23:00:00,25.755914306640648,1078.6774,23,3,0,1118.9697,1077.9967
2015-01-16 00:00:00,25.717401123046898,1025.3113,0,4,0,1078.6774,1009.414
2015-01-16 01:00:00,25.597924804687523,981.1144,1,4,0,1025.3113,944.5274
2015-01-16 02:00:00,25.45821533203128,959.4843,2,4,0,981.1144,923.3099
2015-01-16 03:00:00,25.326959228515648,940.8151,3,4,0,959.4843,912.9435
2015-01-16 04:00:00,25.240991210937523,922.621,4,4,0,940.8151,908.5382
2015-01-16 05:00:00,25.213403320312523,941.2428,5,4,0,922.621,916.359
2015-01-16 06:00:00,25.219384765625023,949.9041,6,4,0,941.2428,949.9374
2015-01-16 07:00:00,25.843286132812523,1053.5691,7,4,0,949.9041,1049.5205
2015-01-16 08:00:00,26.768426513671898,1214.1629,8,4,0,1053.5691,1215.5374
2015-01-16 09:00:00,27.636651611328148,1310.7047,9,4,0,1214.1629,1308.8693
2015-01-16 10:00:00,28.457360839843773,1392.4875,10,4,0,1310.7047,1383.5532
2015-01-16 11:00:00,29.12911376953128,1419.3144,11,4,0,1392.4875,1425.1319
2015-01-16 12:00:00,29.58834228515628,1407.0465,12,4,0,1419.3144,1408.909
2015-01-16 13:00:00,29.722680664062523,1439.7809,13,4,0,1407.0465,1434.3734
2015-01-16 14:00:00,29.482293701171898,1442.2483,14,4,0,1439.7809,1439.2714
2015-01-16 15:00:00,29.112237548828148,1400.3094,15,4,0,1442.2483,1411.9155
2015-01-16 16:00:00,28.555993652343773,1323.8939,16,4,0,1400.3094,1320.2123
2015-01-16 17:00:00,27.78096923828128,1213.3788,17,4,0,1323.8939,1215.5868
2015-01-16 18:00:00,26.870538330078148,1237.9159,18,4,0,1213.3788,1221.7823
2015-01-16 19:00:00,26.351892089843773,1259.9918,19,4,0,1237.9159,1243.9258
2015-01-16 20:00:00,26.046075439453148,1222.3446,20,4,0,1259.9918,1210.1078
2015-01-16 21:00:00,25.853448486328148,1187.8758,21,4,0,1222.3446,1166.7953
2015-01-16 22:00:00,25.716455078125023,1179.2041,22,4,0,1187.8758,1118.9697
2015-01-16 23:00:00,25.584741210937523,1053.5185,23,4,0,1179.2041,1078.6774
2015-01-17 00:00:00,25.447198486328148,1000.2899,0,5,1,1053.5185,1025.3113
2015-01-17 01:00:00,25.304101562500023,962.2865,1,5,1,1000.2899,981.1144
2015-01-17 02:00:00,25.151635742187523,933.3221,2,5,1,962.2865,959.4843
2015-01-17 03:00:00,25.00460205078128,903.9817,3,5,1,933.3221,940.8151
2015-01-17 04:00:00,24.8935485839844,900.9995,4,5,1,903.9817,922.621
2015-01-17 05:00:00,24.856835937500023,904.3481,5,5,1,900.9995,941.2428
2015-01-17 06:00:00,24.819696044921898,912.508,6,5,1,904.3481,949.9041
2015-01-17 07:00:00,25.675317382812523,927.5976,7,5,1,912.508,1053.5691
